ZIP_CODE_INIT,ZIP_CODE_END,BAIRRO,CIDADE_PRINCIPAL,UF,TIPO_VEICULO,SVC_CENTRALIZADOR,DEMANDA_CENTRALIZADOR,SVC_CONVENCIONAL,DEMANDA_CONVENCIONAL
8140170,8140179,Vila Escolar,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140180,8140183,Jardim Camargo Novo,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140184,8140199,Vila Sérgio,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140200,8140249,Jardim Jaraguá (Itaim Paulista),São Paulo,SP,UTILITARIOS,,,SSP23,10
8140250,8140259,Jardim Dalmo,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140260,8140299,Vila Morgadouro,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140300,8140309,Jardim Progresso,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140310,8140312,Vila Progresso (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP23,10
8140313,8140319,Itaim Paulista,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140320,8140329,Vila Cláudia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140330,8140339,Jardim Campos,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140340,8140349,Vila Cláudia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140350,8140359,Chácara Dona Olívia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140360,8140379,Vila Cláudia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140380,8140409,Vila São José (Itaim Paulista),São Paulo,SP,UTILITARIOS,,,SSP23,10
8140410,8140429,Vila Progresso (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP23,10
8140430,8140479,Jardim Benfica,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140480,8140489,Vila São José (Itaim Paulista),São Paulo,SP,UTILITARIOS,,,SSP23,10
8140490,8140529,Jardim Benfica,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140530,8140549,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140550,8140551,Jardim Miriam,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140552,8140559,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140560,8140579,Jardim Sílvia (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP23,10
8140580,8140599,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140600,8140609,Jardim Benfica,São Paulo,SP,UTILITARIOS,,,SSP23,10
8140610,8140999,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141000,8141004,Jardim Miriam,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141005,8141008,Itaim Paulista,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141009,8141014,Jardim Miriam,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141015,8141019,Itaim Paulista,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141020,8141069,Jardim Miriam,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141070,8141074,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141075,8141079,Jardim Miriam,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141080,8141092,Jardim Eva,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141093,8141094,Jardim Senice,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141095,8141109,Jardim Eva,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141110,8141124,Jardim Senice,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141125,8141125,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141126,8141129,Jardim Senice,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141130,8141135,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141136,8141139,Jardim Eva,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141140,8141219,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141220,8141229,Jardim Luciana,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141230,8141239,Jardim Laura,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141240,8141244,Jardim Sílvia (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP23,10
8141245,8141269,Jardim Laura,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141270,8141279,Chácara Dona Olívia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141280,8141289,Jardim Sílvia (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP23,10
8141290,8141349,Chácara Dona Olívia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141350,8141359,Jardim Camargo Novo,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141360,8141419,Chácara Dona Olívia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141420,8141439,Vila Margareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141440,8141449,Vila São José (Itaim Paulista),São Paulo,SP,UTILITARIOS,,,SSP23,10
8141450,8141459,Chácara Dona Olívia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141460,8141544,Jardim Camargo Novo,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141545,8141549,Jardim Bartira,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141550,8141727,Jardim Camargo Novo,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141728,8141729,Jardim Camargo Velho,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141730,8141737,Itaim Paulista,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141738,8141739,Jardim Camargo Novo,São Paulo,SP,UTILITARIOS,,,SSP23,10
8141740,8141999,Itaim Paulista,São Paulo,SP,UTILITARIOS,,,SSP23,10
8142000,8142000,Jardim Nélia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8143000,8143009,Jardim Nélia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8143010,8143039,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8143040,8143069,Jardim Camargo Novo,São Paulo,SP,UTILITARIOS,,,SSP23,10
8143070,8143199,Jardim Eva,São Paulo,SP,UTILITARIOS,,,SSP23,10
8143200,8143349,Jardim Miriam,São Paulo,SP,UTILITARIOS,,,SSP23,10
8143350,8143429,Jardim Indaiá,São Paulo,SP,UTILITARIOS,,,SSP23,10
8143430,8149999,Jardim Miriam,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150000,8150004,Jardim Robru,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150005,8150009,Jardim Senice,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150010,8150031,Parque Santa Rita,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150032,8150039,Jardim Robru,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150040,8150139,Parque Santa Rita,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150140,8150219,Jardim Robru,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150220,8150224,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150225,8150429,Jardim Robru,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150430,8150439,Jardim Quisisana (Vila Nova Curuçá),São Paulo,SP,UTILITARIOS,,,SSP23,10
8150440,8150459,Jardim Robru,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150460,8150479,Parque Dom João Neri,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150480,8150489,Jardim Quisisana (Vila Nova Curuçá),São Paulo,SP,UTILITARIOS,,,SSP23,10
8150490,8150529,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150530,8150559,Jardim Senice,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150560,8150569,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150570,8150579,Jardim Senice,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150580,8150589,Jardim Quisisana (Vila Nova Curuçá),São Paulo,SP,UTILITARIOS,,,SSP23,10
8150590,8150599,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150600,8150609,Parque Dom João Neri,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150610,8150629,Jardim Senice,São Paulo,SP,UTILITARIOS,,,SSP23,10
8150630,8150999,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151000,8151009,Jardim Bartira,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151010,8151060,Vila Conceição,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151061,8151072,Vila Stela,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151073,8151111,Parque Dom João Neri,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151112,8151114,Jardim Quisisana (Vila Nova Curuçá),São Paulo,SP,UTILITARIOS,,,SSP23,10
8151115,8151149,Parque Dom João Neri,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151150,8151160,Jardim Rosina,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151161,8151169,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151170,8151189,Jardim Rosina,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151190,8151199,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151200,8151204,Vila Conceição,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151205,8151229,Jardim Rosina,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151230,8151259,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151260,8151302,Parque Dom João Neri,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151303,8151309,Vila Conceição,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151310,8151319,Parque Dom João Neri,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151320,8151329,Jardim Nazareth,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151330,8151439,Jardim Carolina,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151440,8151559,Jardim Bartira,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151560,8151579,Jardim Campos,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151580,8151599,Jardim Bartira,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151600,8151779,Jardim Campos,São Paulo,SP,UTILITARIOS,,,SSP23,10
8151780,8159999,Jardim Bartira,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160000,8160009,Jardim Silva Teles,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160010,8160059,Jardim Bartira,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160060,8160141,Jardim Campos,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160142,8160159,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160160,8160189,Jardim Campos,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160190,8160359,Jardim Jaraguá (Itaim Paulista),São Paulo,SP,UTILITARIOS,,,SSP23,10
8160360,8160409,Parque Industrial,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160410,8160459,Vila Simone,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160460,8160629,Jardim Silva Teles,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160630,8160699,Jardim Fluminense,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160700,8160704,Jardim Dom Fernando,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160705,8160705,Parque Santa Rita,São Paulo,SP,UTILITARIOS,,,SSP23,10
8160706,8160709,Jardim Jaraguá (Itaim Paulista),São Paulo,SP,UTILITARIOS,,,SSP23,10
8160710,8160999,Jardim Miragaia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161000,8161039,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161040,8161079,Jardim Miragaia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161080,8161089,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161090,8161129,Jardim Miragaia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161130,8161164,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161165,8161169,Jardim Campos,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161170,8161219,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161220,8161224,Jardim Miragaia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161225,8161259,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161260,8161264,Jardim Bartira,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161265,8161309,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161310,8161349,Jardim Miragaia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161350,8161449,Jardim dos Ipês,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161450,8161469,Jardim Heloisa,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161470,8161474,Parque Santa Rita,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161475,8161479,Jardim Heloisa,São Paulo,SP,UTILITARIOS,,,SSP23,10
8161480,8161999,Parque Santa Rita,São Paulo,SP,UTILITARIOS,,,SSP23,10
8162000,8179999,Parque Santa Rita,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180000,8180079,Jardim Maia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180080,8180084,Jardim São Martinho,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180085,8180089,Jardim Dom Fernando,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180090,8180139,Jardim Noemia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180140,8180189,Vila Seabra,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180190,8180274,Jardim Maia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180275,8180279,Vila Seabra,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180280,8180329,Jardim Maia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180330,8180374,Vila Seabra,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180375,8180379,Jardim Noemia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180380,8180389,Jardim Maia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180390,8180399,Vila Seabra,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180400,8180409,Jardim Noemia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180410,8180439,Vila Seabra,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180440,8180449,Jardim Noemia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180450,8180459,Vila Seabra,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180460,8180469,Jardim Maia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180470,8180599,Vila Seabra,São Paulo,SP,UTILITARIOS,,,SSP23,10
8180600,8189999,Jardim Pantanal,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190000,8190002,Vila Aimoré,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190003,8190009,Jardim Célia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190010,8190034,Vila Aimoré,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190035,8190039,Jardim Aimoré,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190040,8190084,Vila Aimoré,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190085,8190089,Jardim Célia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190090,8190094,Vila Aimoré,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190095,8190099,Jardim Margarida,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190100,8190179,Vila Aimoré,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190180,8190189,Jardim Romano,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190190,8190289,Vila Aimoré,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190290,8190302,Vila Itaim,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190303,8190309,Itaim Paulista,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190310,8190314,Vila Itaim,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190315,8190329,Jardim Margarida,São Paulo,SP,UTILITARIOS,,,SSP23,10
8190330,8190999,Vila Itaim,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191000,8191149,Jardim Margarida,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191150,8191249,Jardim Romano,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191250,8191259,Jardim Santa Margarida,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191260,8191269,Jardim Romano,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191270,8191279,Jardim Santa Margarida,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191280,8191319,Jardim Romano,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191320,8191349,Jardim Célia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191350,8191389,Jardim Santa Terezinha (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP23,10
8191390,8191399,Jardim Célia,São Paulo,SP,UTILITARIOS,,,SSP23,10
8191400,8199999,Jardim Santa Terezinha (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP23,10
8210000,8210069,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210070,8210079,Vila Carmosina,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210080,8210139,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210140,8210149,Vila Carmosina,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210150,8210169,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210170,8210179,Vila Carmosina,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210180,8210189,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210190,8210199,Vila Carmosina,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210200,8210220,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210221,8210429,Vila Corberi,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210430,8210579,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210580,8210589,Vila Eliete,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210590,8210639,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210640,8210659,Vila Brasil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210660,8210660,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210661,8210664,Vila Brasil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210665,8210669,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210670,8210789,Vila Brasil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210790,8210794,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8210795,8210999,Vila Brasil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215000,8215039,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215040,8215059,Vila Klaunig,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215060,8215085,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215086,8215089,Jardim Morganti,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215090,8215099,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215100,8215109,Jardim Morganti,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215110,8215169,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215170,8215179,Jardim Redil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215180,8215189,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215190,8215249,Jardim Redil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215250,8215254,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215255,8215256,Jardim Redil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215257,8215279,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215280,8215284,Vila Jussara,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215285,8215339,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215340,8215349,Jardim Redil,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215350,8215354,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215355,8215359,Vila Jussara,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215360,8215599,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215600,8215619,Jardim Morganti,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8215620,8215999,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8230000,8230010,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230011,8230012,São Miguel Paulista,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230013,8230014,Vila Santana,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230015,8230019,Jardim São João (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8230020,8230024,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230025,8230029,Vila Verde,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230030,8230124,Vila Santana,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230125,8230204,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230205,8230209,Vila Verde,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230210,8230219,Jardim Naufal,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230220,8230239,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230240,8230289,Vila Bozzini,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230290,8230309,Jardim Naufal,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230310,8230319,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230320,8230364,Vila Bozzini,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230365,8230369,Vila Verde,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230370,8230389,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230390,8230399,Vila Santana,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230400,8230419,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230420,8230429,Jardim Naufal,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230430,8230669,Vila Verde,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230670,8230679,Jardim Naufal,São Paulo,SP,UTILITARIOS,,,SSP30,10
8230680,8230999,Vila Verde,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240000,8240000,Jardim Norma,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240001,8240004,Vila Progresso (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8240005,8240019,Jardim Norma,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240020,8240099,Jardim Liderança,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240100,8240129,Vila Santana,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240130,8240139,Jardim Norma,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240140,8240149,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240150,8240159,Vila Santana,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240160,8240164,Jardim Liderança,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240165,8240169,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240170,8240172,Jardim Liderança,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240173,8240209,Vila Taquari,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240210,8240349,Jardim Norma,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240350,8240379,Vila Progresso (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8240380,8240474,Jardim Norma,São Paulo,SP,UTILITARIOS,,,SSP30,10
8240475,8240999,Vila Progresso (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8241000,8241249,Vila Progresso (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8241250,8241999,Vila Danubio Azul,São Paulo,SP,UTILITARIOS,,,SSP30,10
8245000,8245329,Vila Progresso (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8245330,8245429,Jardim Beatriz (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8245430,8245479,Jardim Ubirajara (Zona Leste),São Paulo,SP,UTILITARIOS,,,SSP30,10
8245480,8245999,Parada XV de Novembro,São Paulo,SP,UTILITARIOS,,,SSP30,10
8246000,8246000,Parada XV de Novembro,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8246001,8246009,Vila Santa Teresinha,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8246010,8247034,Parada XV de Novembro,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8247035,8247999,Vila Santa Teresinha,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8248000,8248999,Parada XV de Novembro,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8250000,8250389,Parada XV de Novembro,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8250390,8250999,Conjunto Residencial José Bonifácio,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8253000,8253000,Conjunto Residencial José Bonifácio,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8253001,8253004,Itaquera,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8253005,8253999,Conjunto Residencial José Bonifácio,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8255000,8255999,Conjunto Residencial José Bonifácio,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8257000,8257999,Conjunto Residencial José Bonifácio,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8400000,8409999,Conjunto Promorar Rio Claro,São Paulo,SP,UTILITARIOS,,,SSP23,10
8410000,8410004,Guaianazes,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410005,8410009,Vila Lourdes,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410010,8410029,Vila Princesa Isabel,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410030,8410039,Vila Lourdes,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410040,8410069,Guaianazes,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410070,8410070,Vila Princesa Isabel,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410071,8410079,Vila Solange,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410080,8410099,Vila Lourdes,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410100,8410109,Vila Princesa Isabel,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410110,8410119,Vila Lourdes,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410120,8410179,Vila Princesa Isabel,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410180,8410209,Vila Lourdes,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
8410210,8410259,Vila Princesa Isabel,São Paulo,SP,UTILITARIOS,SSP45,3,SSP30,10
